00_03371 A.Shineneo       3 19 1 18 2 16 x  x x  x  14  99 -1463751971
00_03382 K.Kiyurie        1 13 3 20 x  x 2 10 1 17  54  46 -717275621
00_03393 W.Neroki         2 17 1 10 2 10 3 16 x  x  80  44 122746758
00_03407 A.Etaa           3 16 x  x 2 11 3 16 2 16  17 100 1732264436
00_03418 R.Roo            3 12 1 18 2 15 1  2 3 10  50  81 449344075
00_03429 I.Suhuate        3 18 x  x 1 18 1 18 2 11  73  46 1317377522
00_03430 I.Kako           1 13 2  9 1 15 3 12 1 15  86  64 -2036113764
00_03441 T.Sure           x  x 2 14 2 17 x  x 1  9  58  98 -556966811
00_03452 R.Rikate         2  2 2  5 3 19 2  8 3 19  66  48 -1409705491
00_03463 S.Toni           1  9 3 14 1 16 3  7 1  6 100  45 -1277314392
00_03474 E.Nonesu         1 16 2  4 2 16 2 18 1 19  34  93 -645152055
00_03485 O.Tete           3  6 1 18 1  8 3 16 1  2  72  91 116872055
00_03496 M.Ritohi         1 17 1  9 x  x 3 11 x  x  62  62 495259142
00_03500 R.Chiyooto       3  3 2 15 x  x 2  8 2  9  93  58 -1217997300
00_03511 K.Wareeka        x  x 2 18 2 18 2 14 1  9  33  98 409443393
00_03522 N.Tahochi        1 13 3 16 2 15 3 11 x  x  76  80 -169304957
00_03533 O.Shito          2 18 1 13 x  x 1 10 1 17  30  89 -769380227
00_03544 Y.Nitohuhe       x  x 3 15 3  7 3  6 x  x  79  92 1883596717
00_03555 R.Suyunuka       1 18 3 10 2 12 3 15 3  6  56  88 -718644263
00_03566 M.Kukiko         x  x 2  2 3 17 2 11 1 16  33  82 1711310025
00_03577 S.Seniri         2 18 2  7 x  x x  x 2  4  40  94 1345244418
00_03588 O.Tsuwara        3  5 x  x 2 17 1 16 1  2  90  93 -213754203
00_03599 A.Kenosu         1 11 2 19 x  x 1 12 x  x  84  37 1782900563
00_03603 K.Hare           3 15 3  3 2 17 1 12 x  x  47  36 -1857565855
00_03614 K.Yahatoto       x  x 3 16 x  x x  x 2  8  87  76 880732060
00_03625 Y.Teta           3 15 2  7 x  x 2 10 1 10  97  72 -1937818198
00_03636 E.Suyayo         3  8 2  6 3  9 x  x 3 18  58  72 1364206074
00_03647 S.Enuhahe        x  x 2 16 2 16 1  5 2  6  75  80 -956450897
00_03658 W.Tero           1 16 3 15 1 15 x  x 2 11  86  51 -861520589
00_03669 A.Kau            x  x x  x 2 13 2 17 x  x  69  98 2005284708
00_03670 W.Kinehi         x  x x  x 3 17 3 14 2  5  54  81 -237582128
00_03681 K.Hiaseta        3 17 3 14 x  x 1 10 3 18  94  45 867126876
00_03692 H.Teku           3 10 1  9 1 11 x  x 1 16  50  59 561767662
00_03706 R.Hota           2  8 1  6 2 19 3 18 x  x  53  20 -859951202
00_03717 A.Hishini        3 11 2 13 1  6 3 19 x  x  64  43 -1086884212
00_03728 Y.Irahai         1 13 x  x 3 13 3 19 2 16  37  91 308508757
00_03739 U.Seru           1  4 2 17 1 15 x  x 3 16  24  88 -1972665092
00_03740 Y.Huwa           2 18 1  6 2 15 1 18 1 16  37  50 -2008249772
00_03751 U.Ruruyaho       3 19 1 11 3 17 3 14 1 19  79  94 442280893
00_03762 K.Nuri           2 12 2 19 2  7 3 14 x  x  98  93 -791014355
00_03773 M.Rohui          2 20 1 12 x  x 3  2 x  x  69  67 -891074543
00_03784 T.Richi          x  x 3 17 1 14 1 17 3 12  95  84 -573530858
00_03795 S.Kunano         x  x x  x 3  2 2 19 x  x  37  83 -275079295
00_03809 O.Kisoreke       x  x 2 16 1 12 x  x 3  8  81  38 -30131193
00_03810 H.Rokure         3 11 1 10 1 15 1 16 2 13  68  60 1782110767
00_03821 Y.Sachitese      3 11 1 10 x  x 2  6 1  8  64  62 -1936315167
00_03832 N.Touheshi       x  x 3 18 3 19 3 14 2 18  59  92 -1146280924
00_03843 K.Shichine       3  3 1 18 1 17 1 16 2 12  48  90 2024438558
00_03854 W.Wana           2 15 1 14 1 10 1 16 3  6  71  93 -452636443
00_03865 S.Resunesu       3  6 2 16 x  x 2 18 1 16  46  45 188917935
00_03876 I.Ite            x  x 1  4 2  5 1 10 3 17  87  36 1052115333
00_03887 N.Sukoei         3  7 1 13 x  x 2 11 x  x  44  67 1748918583
00_03898 K.Yawa           1 15 3 19 2 18 1 15 1 12  45  84 1396368304
00_03902 S.Tanoneno       3  9 2  5 x  x 3 10 1 12  90  96 1834104523
00_03913 W.Kayowake       2  5 x  x 2 17 3 17 2 19  76  89 1688731258
00_03924 I.Hane           2 19 3 16 3  5 3 18 1  9  77  20 1188479033
00_03935 M.Teto           x  x 2 14 3 12 x  x 2 11  73  63 -1614080825
00_03946 S.Rahi           2 14 3 10 2  5 2 10 3  6  46  14 612596864
00_03957 T.Yusaru         2 19 2 11 x  x 1 17 3  9  37  98 -1202762879
00_03968 M.Wahu           1  9 2  5 3 16 3 16 x  x  24  88 -1000528308
00_03979 E.Raru           3 13 1 18 3 18 1 10 x  x  81  55 546720321
00_03980 M.Rieata         2 19 3 19 2  2 1 14 2 14  10  71 1503943808
00_03991 Y.Enuuto         2 17 1  9 2 17 2 20 2 19  87  92 -434794331
00_04000 U.Yuyuki         1 19 3 12 x  x 3 12 2  8  62  98 -865633751
00_04011 T.Hohea          2 12 2 18 2 12 2 18 2 16  70  86 -680069032
00_04022 W.Shiwatsu       1 11 x  x 2 19 2 13 1 14  91  76 -1956132180
00_04033 O.Richiwa        2 18 1  8 3  9 x  x 1 14  95  64 -445971017
00_04044 H.Nuhu           2  6 2 18 x  x 2 15 3 12  40  20 1399197834
00_04055 T.Nataketa       1  2 3 16 x  x 3 16 1  7  79  56 1649416024
00_04066 N.Sehooyo        2 13 1 17 1 15 2 11 3 18  64  78 -1305208020
00_04077 R.Yuchika        2 16 2 12 1 15 2 10 x  x  31  69 -828611688
00_04088 N.Husoro         x  x x  x 2 19 3 11 2 15  66  91 -1760225882
00_04099 S.Yakuyau        1 19 2 11 1 11 3 16 2 12  20  86 -1505856880
00_04103 M.Kereho         3  8 2 13 2  9 3 18 3 15  99  55 307429397
00_04114 I.Chikuke        3  9 x  x 3 19 2 13 2 15  78  90 726633555
00_04125 S.Hiku           x  x 2  6 2 16 x  x 2 16  76  92 -428095546
00_04136 A.Heta           1  8 1 14 2 16 2  2 3  8  57  67 134512881
00_04147 H.Nahe           1  8 x  x 1 10 2  4 3 12 100  56 1903116654
00_04158 T.Hachitsu       2  7 2 18 3  4 x  x x  x  61  95 -1958330792
00_04169 U.Sunie          1 10 2 10 3 13 1 14 x  x  50  50 1316850541
00_04170 I.Narate         2 13 2 17 x  x 2 18 3 14  61  28 910959372
00_04181 R.Tsuuko         x  x 3 16 1  5 1 18 x  x  31  80 -1813020026
00_04192 H.Chitsuka       2 13 3 15 1  3 1  9 x  x  81  84 1652255037
00_04206 H.Tsuonara       2 16 x  x 2 19 x  x 1 10  50  76 1110998321
00_04217 U.Hutonua        x  x 3 18 x  x 2  4 2 16  84  74 1143304432
00_04228 E.Kiyuane        1  4 x  x 1 18 3 19 3 11  73  86 1232981302
00_04239 E.Huka           2 12 3 11 3 10 1 14 1 12  55  58 1765813046
00_04240 R.Rani           1  6 3  6 1 17 2 18 1  9  79  71 -8186906
00_04251 S.Wasuu          1 11 3 15 3 17 x  x 3 17  64  31 51676107
00_04262 U.Keraha         1  6 3 12 2  9 x  x 1 13  36  86 1861234277
00_04273 O.Ruyoki         2 15 2 17 2  7 2 15 x  x  86  34 -1784470744
00_04284 W.Kahukeko       x  x 1 12 3  4 1 13 2 17  93  86 1258386981
00_04295 U.Okeshi         1 10 x  x 2  8 2 18 1  7  86  81 1468264956
00_04309 E.Waka           x  x 3 15 1  9 3 18 2 15  67  81 -1427435976
00_04310 U.Yasoki         1  2 1  9 x  x x  x 1 20  28  68 1564309686
00_04321 R.Kuro           1 14 2 14 x  x x  x x  x  44  10 -370297201
00_04332 H.Yoese          x  x x  x 3 20 3  9 3 13  33  70 1020352592
00_04343 E.Sesanihe       3 20 2 17 2 13 3  6 2  7  47  92 795486156
00_04354 T.Huki           x  x 2  2 3 11 3  7 3 16  83  38 51458064
00_04365 U.Sashiyo        3 11 1  7 3 18 3 18 3 16  60  72 627031219
00_04376 I.Rayoso         x  x 3 13 1 19 1  8 x  x  78  80 457319448
00_04387 H.Nunise         3 11 3 18 2 15 x  x x  x  67  34 226771728
00_04398 E.Tose           1 17 1  9 x  x 3  4 3 10  81  88 139818184
00_04402 T.Hio            1 17 1  9 1 18 2 18 3 18  83  88 1726693193
00_04413 A.Kochiho        x  x 1 12 2 17 1 12 2 15  62  52 -2093736991
00_04424 O.Konarita       2 19 3 19 3 17 2 13 3 14  89  31 1146010817
00_04435 T.Hasuyayu       2 19 2 13 x  x 2 13 x  x  64  57 291719624
00_04446 Y.Nuo            3 13 1 13 1 11 x  x 2  8  30  67 -849817181
00_04457 I.Narui          3 18 3  3 3 14 2 16 1  6  60  84 1915919425
00_04468 R.Tsuuhuo        x  x x  x 3 15 2 18 3 14  75  70 -1981358387
00_04479 A.Nahi           3 16 1 19 3 16 x  x 1  5  78  51 855861259
00_04480 M.Sokononi       3 10 1 12 3 15 2 10 2 18  88  71 -985146494
00_04491 R.Tonuihe        3 10 3  8 2 10 x  x 3 12  81  53 -1878958974
00_04505 M.Iiau           2 10 2 10 2 19 2 14 3 19  50  95 1568202292
00_04516 I.Hora           x  x 1 16 x  x x  x 3  5  47  98 1953397195
00_04527 U.Kueto          2 15 2 16 1 14 x  x x  x  54  66 641849011
00_04538 N.Ekuwachi       x  x 2 18 2 17 1  6 2 19  79  14 -209257809
00_04549 T.Suhoiha        2  9 x  x x  x 2 19 1  0  54  67 2089090856
00_04550 M.Neri           1 20 x  x 3 17 x  x 3  9  76  70 1057155958
00_04561 U.Koka           1  6 2  7 1 17 2  7 3  7  83  14 999367171
00_04572 M.Niriso         2  7 x  x 3 11 3 19 2 16  90  43 953466817
00_04583 I.Harito         1 19 x  x x  x x  x x  x  83  14 1852321633
00_04594 U.Chitahiu       1 18 1 12 2 12 3 19 x  x  73  63 -1873221491
00_04608 A.Hanata         3 19 1 19 2 16 2  2 3 16  98  80 1627229200
00_04619 T.Uyosua         3 19 1  5 x  x 3 18 3  8  81  41 -71912321
00_04620 H.Nisu           3 18 x  x 2 12 3 16 1 18  52  47 641162964
00_04631 K.Toa            1 17 2 15 1 19 1  2 1 17  81  50 552837268
00_04642 Y.Sesekase       2 19 1 16 1  9 1 19 2 12  67  93 -972571899
00_04653 Y.Ohuso          2 17 1 11 3  6 2 10 1  7  72  64 -1112199221
00_04664 T.Kakono         1 18 3 18 x  x 3 17 2 16  0  60 -1093784177
00_04675 H.Ishio          1  8 1 19 x  x 2 14 2 11  81  45 1333658125
00_04686 R.Ruritaho       2 19 2 15 3 15 1 14 x  x  86  65 -2055651262
00_04697 U.Suta           2 10 x  x 1 16 1 11 1  6  67  76 1644750042
00_04701 U.Nekore         1 16 x  x 3 10 x  x 1  8  80  63 178152243
00_04712 N.Nakatano       2 13 x  x 3 19 x  x 1 10  80  94 -1230158038
00_04723 R.Hani           2 19 x  x x  x x  x 1 15  98  84 1754124859
00_04734 T.Hirokuki       3  5 1 13 3 10 x  x 2 11  85  45 -728360343
00_04745 W.Kekuta         1 16 x  x x  x 3 14 2  4  91  77 -1205736708
00_04756 R.Kawa           1 18 2 12 3 18 1  2 2  5  83  48 1034393288
00_04767 E.Ruyo           3 11 1 14 2 16 3 20 x  x  70  54 2006964095
00_04778 W.Newari         x  x 2 16 1 18 x  x 3 16  71  46 -1738084929
00_04789 W.Rahichi        x  x 3 13 3 13 2 18 1 18  70  72 872533633
00_04790 N.Kei            3  2 1  7 x  x x  x 1 16  51 100 1774730165
00_04804 N.Tatero         3 16 1 16 x  x 1 14 1 18  52  81 -1762862775
00_04815 O.Rari           2 17 2  6 2 12 2 17 2  4  73  62 -989323777
00_04826 O.Seneuwa        2 18 1 13 2  5 2  5 3  8  67  44 1593982903
00_04837 O.Katsu          1 12 2 18 2 14 2 16 2 11  36  42 -1655184024
00_04848 Y.Reronuyu       2 14 1 18 3 19 3  4 3 15  48  76 -1899804574
00_04859 A.Karisu         3 15 3  6 3 16 2 17 1 12  38  70 1974406359
00_04860 A.Riyayo         x  x x  x 3 14 2 14 x  x  20  55 -660992704
00_04871 A.Tasuhia        2 14 1 13 1 13 x  x 2 12  75  93 2064927486
00_04882 E.Uchirosu       x  x x  x 2  9 1 16 3  6  81  67 -1736837589
00_04893 Y.Kerahe         2  9 1 16 3 18 x  x 3 19  50  41 1265594610
00_04907 E.Rayusuka       x  x x  x x  x 3 14 3 10  48  88 783222626
00_04918 N.Husahu         x  x 3  8 3 12 3  8 2  7  64  78 534548738
00_04929 W.Rehohe         1 16 2 16 2 17 1 14 2 15  66  76 -1050741760
00_04930 M.Kuyo           1  9 3  5 x  x 3 11 2 13  70  55 1017787829
00_04941 I.Sakate         2 18 3 17 1 14 2 19 2 17  86  95 241490427
00_04952 Y.Kotoota        1 19 1 13 1 10 1 13 x  x  60  85 -257867291
00_04963 O.Nese           x  x 1 10 2 12 3 17 1 16  87  17 -78672828
00_04974 A.Nuno           x  x x  x 3  6 3 17 x  x  82  81 -1181144623
00_04985 R.Naenuse        3 18 1 11 1 17 2 19 1  9  91  40 -1505596589
00_04996 T.Ako            2 18 2 16 2 17 x  x 1 19  64  56 -1227328531
00_05005 O.Shikesate      1 16 1  8 x  x 1  5 2  4  92  59 1972588858
00_05016 I.Roko           3  7 1 10 x  x 1 14 x  x  50  17 1908135592
00_05027 H.Kuure          1 11 1 10 2 19 1  3 x  x  88  41 -1808397339
00_05038 Y.Yuya           x  x 2 17 x  x 1 19 x  x  81  17 -284166683
00_05049 E.Nuoya          3  4 3 16 2 19 x  x 1 14  98  93 -1269047217
00_05050 H.Nuteho         3 19 2 12 3 16 x  x 1  8  83  36 979690951
00_05061 U.Tonuhu         1  8 x  x 1 13 3 19 3 11  95  47 1049322922
00_05072 I.Ratawaru       2 17 x  x 1 16 2 15 1 12  57  81 1648155451
00_05083 S.Tehe           3 17 3 14 x  x 3 14 2 13  94  44 -738783005
00_05094 R.Nuto           2 20 x  x 2 19 3 14 1 14  77  74 -1511977668
00_05108 W.Hekire         2 13 2  2 1 18 1 16 x  x  97  34 -1602757866
00_05119 R.Kiuri          x  x 3  6 2 16 3 13 2  6  98  92 -1344516588
00_05120 Y.Shiranose      3 17 3 19 3 20 x  x x  x  90  76 1689620685
00_05131 M.Notara         1 15 3  8 x  x 3 14 x  x  83  41 -644564279
00_05142 W.Hashisu        x  x 2 16 2 18 2 12 x  x  90  68 1372992316
00_05153 O.Waokihe        x  x 2 11 2 19 2  9 3  5  87  93 -1349647391
00_05164 U.Sonutese       2 14 x  x 1  4 1 19 x  x  74  70 -106083097
00_05175 Y.Seno           1 16 x  x x  x x  x 1 18  10  86 -1555675477
00_05186 R.Ruchieho       2 16 2  3 x  x x  x 1 18  37  95 -904614152
00_05197 Y.Hinone         3 19 1 19 1 16 1 12 3 12  81  77 -295836757
00_05201 U.Sunute         1 16 3 13 3 14 x  x 2 15  44  14 -184360229
00_05212 T.Tenisotsu      x  x 1  5 3 15 3 19 x  x  0  63 1418513511
00_05223 S.Rochiha        x  x 3 12 3  7 3 18 1  5  40  52 -656076529
00_05234 O.Nuwarahu       2 11 2 18 2  4 1 17 3 15  80  60 -334220122
00_05245 M.Hoke           1  5 2 16 3 14 2  7 x  x  94  24 -130067199
00_05256 R.Yonusose       3 12 3 15 x  x 3 12 2  9  37  26 1989395842
00_05267 U.Aha            x  x 1 10 1 15 x  x 2 15  84  41 928848373
00_05278 A.Hutesa         x  x 2  5 1 17 3 13 1 11  81  78 229175357
00_05289 W.Sareke         x  x 1 12 x  x x  x x  x  86  46 -206149753
00_05290 R.Kaeri          1 19 2  6 2  2 x  x 2  6  90  68 1171093712
00_05304 S.Utanahi        2  9 2 14 2 17 2  0 1 18  24  81 58358350
00_05315 S.Heruha         2 12 3 12 1 13 x  x 1 12  88  80 -1764086435
00_05326 M.Nisehu         2 20 2 17 x  x x  x 3 18  96  47 -712694881
00_05337 N.Huhoso         1 11 x  x 3 13 3 10 3 19  90  89 1306994170
00_05348 N.Yoyochi        2 16 2 15 3  9 2  5 2 18  67  74 730784550
00_05359 K.Eta            1 16 3 18 3 11 x  x 3 10  80  87 -56665849
00_05360 K.Rasoyaka       x  x 1 11 1 19 2  8 1 11  79  90 1262086411
00_05371 E.Tsutsuhaki     2 18 2  9 1  8 1 16 3  0  52  65 -1425602484
00_05382 Y.Uku            2  9 2 16 1 14 1 10 x  x  88  93 -1281252436
00_05393 A.Uki            2 12 2 17 1  0 1  9 2 13  93  91 -290441923
00_05407 A.Nehehiho       3 11 2  9 2 15 2 19 2 19  10  78 1284272951
00_05418 E.Sosu           3 15 2 16 3 13 x  x x  x  10  43 40655192
00_05429 H.Utekota        2 19 x  x 2 16 1 12 3  6  70  80 -825402685
00_05430 A.Aka            x  x x  x 2 18 x  x 1 14  62  63 39226001
00_05441 S.Yonatau        x  x 3  7 x  x 3 10 2 16  47  53 74766012
00_05452 K.Ronuuu         1 18 1 15 2 19 3 10 3 18  60  53 532090129
00_05463 Y.Shiku          3 14 3 12 1 13 1 16 2 16  17  59 -319094975
00_05474 W.Tetesuka       2  2 1 17 x  x x  x 2 19  63  64 -1886822701
00_05485 N.Yosotori       1 15 1 10 2  8 2  5 2  9  76  17 1971905052
00_05496 K.Rohi           x  x x  x 1 15 x  x 2 18 100  64 793900967
00_05500 I.Rushinehi      x  x 2 15 3 19 1 18 3 18  94  73 1570373568
00_05511 S.Takea          2 14 3 19 3 15 3  2 x  x  68  68 -621982229
00_05522 K.Nekusana       3 18 3  9 1 10 3  8 x  x  71  58 277837296
00_05533 R.Chie           3 12 x  x 3  9 x  x 1 14  96  46 -1565130673
00_05544 W.Wara           1 12 1 15 1 12 2 14 2 18  60  67 1584479564
00_05555 H.Yoi            x  x 1 16 3 11 2 19 3 14  43  88 251862318
00_05566 R.Keeyato        2 12 x  x x  x x  x 3  4  33  44 419542698
00_05577 T.Rewarire       1  8 1  8 1 19 1 16 2  8  14  84 548019786
00_05588 U.Rohu           3 20 2 12 2 19 2 18 3  2  76  20 2115057598
00_05599 U.Tsute          2  7 2  6 3 18 2 17 2  9  34  61 1168803482
00_05603 W.Sato           3 10 3  6 3 16 1 12 x  x  17  78 1542845345
00_05614 H.Shiraru        3 19 x  x x  x 1 12 x  x  91  60 1151185463
00_05625 O.Kekeo          2  9 1  8 1 15 3 13 2  9  17  72 983998896
00_05636 H.Retoii         x  x 1 11 x  x 3 11 3 17  78  94 -570405752
00_05647 O.Raru           x  x 3 15 2 10 2  4 2 14  60  43 651567397
00_05658 H.Hotae          3 12 3 11 x  x x  x x  x  68  72 418066197
00_05669 W.Huni           x  x 2 16 x  x 1 12 2 19  87  43 411378888
00_05670 R.Kaheshi        2  9 3 16 1 11 3 10 2 10  50  97 304802936
00_05681 Y.Tsushiteo      1 15 x  x 1 18 2 15 x  x  57  17 1940925675
00_05692 W.Notatsushi     1  7 1  0 2 10 2  9 2 13  97  43 1461591915
00_05706 S.Tee            1 15 1 17 2  6 x  x 1 17  92  86 2096697309
00_05717 E.Wahieso        2  0 2 10 1 16 3 19 2  6  30  43 1765187189
00_05728 T.Rusaiso        x  x 1 15 3 14 1 19 x  x  10  69 1588321866
00_05739 I.Sanahe         2 18 1  5 2 11 2 14 3 17  79  77 1474775146
00_05740 H.Chionu         2 11 2 14 2 10 3 15 2 16  45  81 -181826874
00_05751 W.Hire           3 14 x  x 1 18 2 10 2 14  90  43 856216471
00_05762 S.Oshi           x  x 1 19 2 17 2 10 1 17  60  94 -1506349952
00_05773 H.Suso           x  x 1 13 2 18 x  x 3  7  37  97 -1320835205
00_05784 Y.Hichi          x  x 2  6 3 16 x  x 2 17  70  83 -1326007746
00_05795 K.Tatehuchi      2 14 3  6 2 14 x  x 2  6  41  72 -377558677
00_05809 O.Suterau        1 10 x  x x  x 1  7 3  8  72  74 668743181
00_05810 O.Ruisoto        x  x 1 17 2 12 1  3 x  x  91  67 -471096685
00_05821 R.Tayuyoke       1 12 3 12 3 18 1 16 1  6  61  45 -1904398282
00_05832 I.Yari           x  x 3 18 2 10 1 17 1 14  98  80 1445120427
00_05843 O.Sewa           1 17 2 18 2 17 x  x x  x  97  61 -1257702264
00_05854 E.Tsusachinu     2  9 2  4 x  x 2 18 1 15  91  47 -865950594
00_05865 U.Tane           3 19 3 19 2 16 x  x x  x  50  56 1466720638
00_05876 O.Haruni         1  3 2 17 2 10 1 12 1  6  90  10 956408447
00_05887 O.Yunakehe       3  3 2 19 1 12 2  2 1 18  10  88 716992692
00_05898 S.Yanuho         1 17 3 13 2 15 x  x 1 19  81  26 1817128399
00_05902 R.Tou            3 14 2  7 2 18 3 12 2 17  54  46 1547137962
00_05913 Y.Huyu           2 17 x  x 2  7 1 14 1 13  90  76 -983067318
00_05924 S.Utonu          1 15 3 12 1 14 3 14 1 19  85  24 -580366728
00_05935 U.Tahu           x  x x  x 1 18 x  x 1 18  22  94 -1356974784
00_05946 A.Kihese         2 11 2 10 x  x 3 19 x  x  68  83 -1723415933
00_05957 W.Akako          x  x 3 19 x  x 2  8 1 10  95  38 1812800948
00_05968 I.Nataseyu       x  x 3 11 1  7 3 14 3 10 100  97 1081801336
00_05979 K.Toa            1 12 1  8 2 13 3 14 3 12  77  53 -52921893
00_05980 S.Nee            3 14 3 19 3 12 2  8 3 20  28  91 -565813970
00_05991 R.Rakushi        1  9 1 10 1 16 1  3 3  9  46  52 220995825
00_06000 U.Rise           2 14 x  x 3 10 3 10 3 17  50  36 -1475575428
00_06011 A.Wahohi         1 19 x  x 3 19 2 16 3 16  57  20 8164623
00_06022 Y.Hihehe         1  3 3  2 1 14 3 18 1 11  30  37 -538019170
00_06033 K.Shichiru       3  9 3 11 1  4 x  x 1 13 100  93 580002396
00_06044 U.Kikukana       3 17 2 10 1 17 2  9 1  8  62  96 -1518596461
00_06055 E.Yauki          2  9 x  x 1 10 x  x x  x  97  76 564274227
00_06066 M.Eku            x  x 2 18 1 16 1 19 2 12  74  88 -1435403588
00_06077 Y.Hishise        1  8 1 13 x  x 3  8 x  x  75  82 -203647325
00_06088 O.Sokei          1 14 2 19 2 11 2 17 3 13  52  59 -1481052746
00_06099 K.Tatohato       x  x 3 13 1  4 2 10 1  6  85  94 249306217
00_06103 A.Atsuyani       2 16 2 14 2  0 2 16 2 15  72  69 -653341642
00_06114 K.Hehiha         3 12 1  9 3 10 x  x 1 17  94  78 599835004
00_06125 I.Ruya           x  x 1 19 1 16 3 15 1  5  53  95 1309445911
00_06136 O.Okine          3  9 3 18 1  7 2  9 x  x  33  54 2022861044
00_06147 O.Neroina        2  8 2  8 x  x x  x 1 14  56  80 814565888
00_06158 K.Koonu          1 10 3 12 x  x 1 19 x  x  22  57 -438071678
00_06169 H.Ruinaho        x  x x  x 3 19 2 18 x  x  78  53 -723702346
00_06170 U.Hakuchi        1  9 3  4 2 15 2 13 1 18  59  57 780944516
00_06181 Y.Ihayuka        2 14 1 16 1 20 x  x 2 15  45  24 -239995686
00_06192 W.Reoruse        3 10 x  x 1 19 3 16 1 13  36  58 1459745836
00_06206 T.Reno           2 19 3 15 3 13 2 11 x  x  92  87 -997444244
00_06217 U.Tosuwa         3 15 2 19 2  2 3 14 3  8  84  42 181481512
00_06228 U.Teyore         1 18 1 12 1  7 3 16 x  x  14  14 -251943722
00_06239 I.Rei            1 12 2 13 2 13 3 16 2  5  72  78 -1865189228
00_06240 I.Nihuusa        3 11 3  6 3 13 x  x 1 16  43  42 436750115
00_06251 E.Yau            x  x 3 10 x  x x  x 1 19  0  57 -1188068719
00_06262 E.Rihose         2 16 3 10 1  6 x  x 1 16  74  60 -75929464
00_06273 S.Hasue          1 17 2 18 x  x 1 14 3  2  95  88 -373365030
00_06284 U.Keri           3 10 2 12 1  5 3 13 3 19  95  68 879376428
00_06295 H.Shirona        x  x 3  8 2 18 2 18 2  4  78  44 -927787133
00_06309 S.Sesoka         2 15 2 11 x  x 2 11 2 14  41  59 -2026430374
00_06310 W.Irote          x  x 3 13 3 14 2 19 1 16  96  22 -1923047233
00_06321 I.Nuniro         2  8 3 14 x  x 2  6 3 18  41  72 -754374035
00_06332 W.Niraro         x  x 2 16 1 12 2 14 2 18  74  84 1678207912
00_06343 O.Nara           x  x 2 13 2 12 3 16 2  6  85  73 -1067472638
00_06354 M.Eorona         3  4 1 17 x  x 1 16 3 19  31  53 423985925
00_06365 U.Esahu          3  6 2  6 2  0 1 11 x  x  67  24 2114224664
00_06376 K.Sasekoso       x  x x  x 1 12 x  x x  x  91  20 559287819
00_06387 R.Shinuu         3 18 1 13 3 13 1  7 x  x  22  31 1781839067
00_06398 Y.Nawanesu       1 16 1 11 3 14 3 18 3  7  20  46 967243475
00_06402 T.Reiu           3 19 x  x 1 13 x  x x  x  30  68 -2001368952
00_06413 U.Soatoha        2 19 2 14 1 14 2 10 1 18  63  53 -1122051539
00_06424 Y.Nukura         3 19 1 16 1  9 x  x x  x  92  0 -1160650601
00_06435 M.Ketehune       3  9 x  x 1 18 3 19 2 18  74  80 1489958353
00_06446 E.Iretsu         1 12 1 17 x  x 1 14 3 13  36  90 1691850211
00_06457 M.Yakeshini      3 16 2 16 3 18 2 16 x  x  88  86 131698979
00_06468 K.Raru           2 12 3 18 2 16 1 16 3 12  48  78 -179233407
00_06479 K.Chiho          2 11 1 12 1 18 2  2 1 14  72  80 -362907976
00_06480 K.Wasuho         x  x 2 12 x  x x  x x  x  67  71 1420358503
00_06491 N.Keteso         2 17 3  6 2 12 3  4 3 16  75  76 403222170
00_06505 A.Ayuhoro        1  8 2 12 3 20 2 10 2 17  55  94 -1789458291
00_06516 N.Heshiseku      1  9 x  x 2  8 2  6 3 12  65 100 -1359191267
00_06527 U.Tanenu         3 18 x  x 3  7 2  7 x  x  83  98 794518672
00_06538 A.Shiwa          x  x 2 17 1 16 2 15 3 10  10  66 2118234728
00_06549 W.Kewa           3 18 3 10 3 18 3 14 1 10  65  67 -1723388326
00_06550 Y.Uresa          3  6 3 14 2 18 3 16 3 13  17  36 -13324510
00_06561 I.Rani           x  x 2 13 x  x 2 10 2 18  38  98 -914241107
00_06572 Y.Yuuri          3  2 2 17 3  8 2 11 2 10  80  50 1802921313
00_06583 U.Reokeko        3 11 2 11 x  x 2  7 3 14  87  97 576707823
00_06594 M.Tsuna          3 10 2 19 2  0 2 11 2  4  81  41 -2066286872
00_06608 N.Nashita        1 18 3 14 x  x x  x 3 11  72  84 -322770199
00_06619 O.Hota           2 18 2 15 2 19 1  7 x  x  10  34 166886869
00_06620 N.Kekeoha        x  x 2  7 2  8 2 12 2  2  95  47 -1229361148
00_06631 T.Yoshiku        1  2 2 13 3 11 2 13 2 12  46 100 1527591764
00_06642 A.Tenasa         1 10 2 16 x  x 3 17 3 19  97  85 443151002
00_06653 T.Konenena       2 17 3 17 2 15 x  x 3 14  86  0 -1566644683
00_06664 O.Rahukuko       1  9 x  x 1 17 2 16 3 17  45  60 909660705
00_06675 I.Rasuhuni       1 16 2 15 x  x x  x 2 10  87  64 -292699829
00_06686 Y.Tare           x  x 1 12 2 10 3 19 x  x  38  81 653991370
00_06697 S.Kera           2 18 2  9 2 11 1 18 1 15  60  95 50555365
00_06701 T.Suha           1  6 3  8 3 19 2 15 x  x  59  17 -268762868
00_06712 K.Aa             x  x 3 14 2  9 2 11 3 11  33  84 -301371540
00_06723 O.Nusu           2 10 3 13 2 15 1 11 2  7  77  82 773408762
00_06734 I.Rikeia         1 20 2 13 x  x 2 18 3  7  98  48 721650159
00_06745 T.Oyoneke        2 19 2  7 x  x 2 16 2 14  64  22 1686851216
